TEMP:             MU:          SIGMA: 
0.0240583        0.732818        0.650107
0.0240583        0.742953        0.655494
0.0240583        0.752496        0.655149
0.0240583        0.757911        0.655345
0.0240583         0.74971        0.650814
0.0240583        0.756305        0.654427
0.0240102        0.764506        0.658115
0.0240102         0.76174        0.655828
0.0240102        0.757695         0.65154
0.0240102        0.760389         0.65275
0.0240102        0.755342        0.654525
0.0240102        0.752674        0.659881
0.0240102        0.764281        0.664848
0.0240102        0.772584        0.669044
0.0240102        0.772564        0.665075
0.0240102         0.76406        0.668666
0.0239622        0.764969        0.666853
0.0239622        0.760638        0.667049
0.0239622        0.761129        0.671448
0.0239622        0.749448        0.666998
0.0239622        0.759508        0.664067
0.0239622        0.750871        0.669764
0.0239622        0.751763        0.668457
0.0239622        0.758566        0.670909
0.0239622        0.748351        0.666169
0.0239622        0.754579        0.671607
0.0239143        0.743168        0.677023
0.0239143        0.749364        0.671915
0.0239143        0.747969        0.669125
0.0239143        0.742243        0.673931
0.0239143         0.74229        0.677417
0.0239143        0.751156         0.67928
0.0239143        0.762985        0.675728
0.0239143        0.769777        0.677277
0.0239143        0.765236        0.674506
0.0239143        0.768575        0.676973
0.0238664        0.777443         0.67553
0.0238664        0.769826        0.675141
0.0238664         0.77129          0.6734
0.0238664        0.768795        0.675081
0.0238664        0.757484        0.671836
0.0238664        0.749377        0.671561
0.0238664        0.752048         0.67432
0.0238664        0.751648        0.676365
0.0238664        0.744982        0.672871
0.0238664        0.734732         0.66927
0.0238187        0.742342        0.669125
0.0238187        0.751606        0.672924
0.0238187        0.759417        0.678702
0.0238187        0.752652        0.677641
0.0238187        0.741768         0.68275
0.0238187        0.750827        0.682005
0.0238187        0.750232        0.684584
0.0238187        0.741357        0.686758
0.0238187        0.729681        0.681536
0.0238187        0.730115        0.677296
0.0237711        0.730703        0.673199
0.0237711        0.721115        0.677129
0.0237711        0.730084        0.674991
0.0237711         0.71992        0.676167
0.0237711         0.71835        0.676311
0.0237711        0.722323        0.677203
0.0237711        0.728262        0.682903
0.0237711        0.738652        0.684821
0.0237711        0.741809          0.6808
0.0237711        0.744346        0.684141
0.0237235        0.738335        0.682658
0.0237235        0.731667        0.677544
0.0237235        0.737534        0.683195
0.0237235        0.739452        0.688749
0.0237235        0.730287        0.691609
0.0237235        0.719471        0.693481
0.0237235        0.724892        0.694082
0.0237235        0.726996        0.697636
0.0237235        0.731614        0.694651
0.0237235        0.725381         0.69081
0.0236761        0.717868        0.687669
0.0236761        0.727977        0.689929
0.0236761        0.727692        0.688993
0.0236761        0.726972        0.690162
0.0236761        0.723275        0.694548
0.0236761        0.726057        0.694949
0.0236761        0.727819        0.690229
0.0236761        0.727667        0.688944
0.0236761        0.728774        0.688602
0.0236761          0.7381        0.693027
0.0236287        0.729268        0.690712
0.0236287        0.731667        0.696414
0.0236287        0.735558        0.701572
0.0236287        0.733456        0.698072
0.0236287        0.729048        0.698636
0.0236287        0.717575        0.699472
0.0236287        0.728494        0.705024
0.0236287        0.732099         0.70886
0.0236287        0.740138        0.707171
0.0236287        0.734446        0.711567
0.0235815        0.737372          0.7137
0.0235815        0.744388        0.718518
0.0235815        0.755671        0.722541
0.0235815        0.757878        0.719103
0.0235815        0.757375        0.718586
0.0235815        0.762451        0.723385
0.0235815          0.7558        0.724703
0.0235815        0.761273        0.729766
0.0235815        0.766256        0.722803
0.0235815        0.762333        0.724529
0.0235343        0.761857        0.723406
0.0235343        0.754474        0.720145
0.0235343        0.745813        0.723225
0.0235343        0.741669         0.72554
0.0235343        0.731737        0.731247
0.0235343        0.739529        0.728788
0.0235343          0.7413        0.730386
0.0235343        0.746729        0.732911
0.0235343        0.736377        0.727969
0.0235343        0.732004        0.725366
0.0234872        0.736959        0.727383
0.0234872        0.727864        0.724032
0.0234872        0.718625        0.729567
0.0234872        0.726305        0.730242
0.0234872        0.733904        0.734009
0.0234872        0.725039        0.738733
0.0234872        0.724415          0.7337
0.0234872        0.732519        0.734359
0.0234872        0.733223        0.739023
0.0234872        0.740803        0.738919
0.0234402        0.738204        0.737982
0.0234402          0.7431        0.738658
0.0234402         0.73617        0.743764
0.0234402        0.752494        0.739364
0.0234402        0.751321        0.744853
0.0234402         0.75058        0.741698
0.0234402        0.750764        0.742408
0.0234402        0.743512        0.737906
0.0234402        0.747948        0.733931
0.0234402        0.737403        0.732326
0.0233934          0.7446        0.732566
0.0233934        0.740885        0.729673
0.0233934        0.745037         0.72908
0.0233934        0.743948        0.731593
0.0233934        0.749994         0.72922
0.0233934        0.745209        0.732249
0.0233934        0.755321        0.733642
0.0233934         0.76576        0.731138
0.0233934        0.767319        0.726514
0.0233934        0.768802        0.723521
0.0233466         0.77101        0.721234
0.0233466        0.779387        0.726291
0.0233466        0.786231        0.722142
0.0233466         0.78888         0.72706
0.0233466         0.78638        0.730102
0.0233466        0.797454        0.727591
0.0233466        0.796134         0.72515
0.0233466        0.795905        0.725963
0.0233466        0.802857         0.72317
0.0233466        0.797087        0.723983
0.0232999        0.790425        0.726789
0.0232999        0.797824         0.72543
0.0232999        0.799018        0.727695
0.0232999        0.808889        0.725787
0.0232999        0.797811         0.71998
0.0232999        0.795795        0.724165
0.0232999        0.803084        0.727055
0.0232999        0.789053        0.722087
0.0232999        0.789835        0.716567
0.0232999        0.800372        0.721962
0.0232533        0.800427        0.717154
0.0232533        0.792442        0.721752
0.0232533        0.792977        0.722233
0.0232533        0.793572        0.721721
0.0232533        0.790073         0.71848
0.0232533        0.787074        0.721213
0.0232533        0.785048         0.72288
0.0232533        0.773974        0.720368
0.0232533        0.765828        0.716474
0.0232533        0.774777        0.717398
0.0232068         0.77585        0.717631
0.0232068         0.77211        0.719596
0.0232068        0.783549        0.724579
0.0232068        0.787411        0.720723
0.0232068        0.781891        0.720754
0.0232068        0.776438        0.718076
0.0232068        0.769498        0.718283
0.0232068        0.766717        0.719954
0.0232068        0.762969         0.71862
0.0232068        0.758188         0.71566
0.0231604        0.758828        0.711324
0.0231604        0.758378        0.715264
0.0231604        0.762425        0.712756
0.0231604        0.759385        0.707462
0.0231604        0.752663        0.703712
0.0231604        0.745489        0.706155
0.0231604        0.744921        0.704215
0.0231604        0.734423           0.702
0.0231604        0.741154        0.703368
0.0231604        0.751488        0.706679
0.023114        0.752329        0.703914
0.023114        0.759911          0.7075
0.023114        0.761478        0.707405
0.023114         0.76815        0.707627
0.023114         0.76112        0.709849
0.023114        0.770914         0.70596
0.023114        0.761177        0.703287
0.023114        0.757938        0.706688
0.023114        0.760362        0.707537
0.023114        0.752996        0.703253
0.0230678        0.751903        0.700145
0.0230678        0.757998        0.697011
0.0230678        0.762677        0.697343
0.0230678        0.770856        0.695735
0.0230678        0.775543        0.697077
0.0230678        0.781832        0.693268
0.0230678        0.785044        0.694843
0.0230678        0.783421        0.697709
0.0230678        0.778202        0.703266
0.0230678        0.781431        0.709003
0.0230217        0.789565        0.704988
0.0230217         0.79444        0.704605
0.0230217        0.789649        0.699975
0.0230217         0.78293        0.697565
0.0230217        0.790208        0.697207
0.0230217        0.782778        0.701874
0.0230217        0.774287        0.701557
0.0230217        0.779161        0.698019
0.0230217        0.782988        0.698027
0.0230217        0.777604        0.702293
0.0229756        0.787946        0.698468
0.0229756          0.7917        0.699023
0.0229756        0.787757        0.703676
0.0229756        0.779544        0.705033
0.0229756        0.773074        0.707569
0.0229756        0.782398        0.709244
0.0229756        0.772378        0.714329
0.0229756        0.773397        0.718273
0.0229756        0.778552        0.718697
0.0229756        0.768584        0.716286
0.0229297        0.774965        0.717933
0.0229297         0.77712        0.713231
0.0229297        0.787337        0.708106
0.0229297        0.789227        0.712576
0.0229297        0.780342        0.717444
0.0229297        0.786921        0.721474
0.0229297        0.776596        0.717417
0.0229297         0.78102        0.721512
0.0229297        0.791023        0.722569
0.0229297        0.802193        0.726798
0.0228838        0.810201        0.732251
0.0228838        0.808909        0.729341
0.0228838         0.81844         0.72493
0.0228838        0.815951        0.729526
0.0228838        0.822383        0.733786
0.0228838        0.815374        0.736382
0.0228838        0.815881        0.739232
0.0228838        0.818434        0.743373
0.0228838        0.808775        0.744906
0.0228838        0.803217        0.739276
0.0228381        0.792885        0.735764
0.0228381        0.787761        0.733725
0.0228381        0.785421        0.732487
0.0228381        0.781409        0.728084
0.0228381        0.784309        0.725475
0.0228381        0.782056        0.727754
0.0228381        0.779934        0.723817
0.0228381        0.790599        0.727288
0.0228381        0.771474        0.721343
0.0228381          0.7809        0.716075
0.0227924        0.786915        0.717522
0.0227924         0.79276        0.713851
0.0227924        0.789485        0.709706
0.0227924        0.783198        0.707231
0.0227924        0.779399         0.70781
0.0227924        0.789304        0.707232
0.0227924        0.796409        0.703219
0.0227924        0.806459        0.708395
0.0227924        0.813651        0.712396
0.0227924        0.823066        0.708916
0.0227468        0.814298         0.71267
0.0227468        0.824069        0.713957
0.0227468        0.831758        0.708764
0.0227468        0.832737        0.706718
0.0227468        0.821419        0.709452
0.0227468        0.826365          0.7094
0.0227468          0.8265        0.707505
0.0227468        0.830418        0.710227
0.0227468        0.836536        0.714482
0.0227468         0.82418        0.707009
0.0227013        0.832899         0.70911
0.0227013        0.825957        0.707905
0.0227013        0.830271        0.707507
0.0227013        0.840534        0.711721
0.0227013        0.836851        0.713933
0.0227013        0.847854        0.719531
0.0227013        0.851274        0.721507
0.0227013        0.840966          0.7229
0.0227013        0.843586        0.727947
0.0227013          0.8513        0.729931
0.0226559        0.844238        0.730793
0.0226559        0.839959        0.735401
0.0226559        0.833555        0.736796
0.0226559        0.844208        0.740779
0.0226559        0.834426        0.736708
0.0226559        0.833846        0.735919
0.0226559        0.836155        0.736827
0.0226559        0.838687        0.739446
0.0226559        0.827823        0.739945
0.0226559        0.826587        0.741602
0.0226106        0.818877         0.74577
0.0226106        0.827632        0.745452
0.0226106        0.829267         0.74957
0.0226106        0.829848        0.749998
0.0226106        0.823363         0.75036
0.0226106        0.831365        0.750468
0.0226106        0.834168        0.755125
0.0226106        0.829084        0.751137
0.0226106        0.832316        0.751586
0.0226106        0.832592        0.749488
0.0225654        0.839498        0.746209
0.0225654        0.830442        0.741092
0.0225654         0.83015        0.744997
0.0225654        0.839571        0.740843
0.0225654        0.832721        0.738054
0.0225654        0.833866        0.733201
0.0225654        0.824837        0.734819
0.0225654         0.83433        0.735724
0.0225654        0.818963        0.736333
0.0225654         0.81396        0.733638
0.0225202        0.813361        0.735746
0.0225202        0.809818        0.735314
0.0225202        0.804397        0.739939
0.0225202        0.809207        0.743085
0.0225202        0.801683        0.743035
0.0225202        0.800114        0.740065
0.0225202         0.80098         0.74299
0.0225202        0.807989        0.737825
0.0225202        0.800322        0.736476
0.0225202        0.790919        0.734204
0.0224752        0.791218        0.732847
0.0224752        0.800063        0.735457
0.0224752        0.799544        0.729597
0.0224752        0.800544        0.730071
0.0224752        0.803764        0.727745
0.0224752        0.793799        0.728016
0.0224752        0.796268        0.723725
0.0224752        0.800503        0.725122
0.0224752        0.808526        0.724674
0.0224752        0.808694        0.729263
0.0224302        0.819149        0.732466
0.0224302        0.810847        0.728621
0.0224302        0.821846        0.731203
0.0224302        0.832891        0.736286
0.0224302        0.842577          0.7358
0.0224302        0.844412        0.738544
0.0224302        0.839512        0.734543
0.0224302        0.836419        0.739885
0.0224302        0.825784        0.739503
0.0224302        0.831719        0.739526
0.0223854        0.831705        0.744823
0.0223854         0.84194        0.745046
0.0223854        0.832756        0.740038
0.0223854        0.830976        0.741124
0.0223854        0.828854        0.740816
0.0223854        0.826997        0.743593
0.0223854        0.834735        0.738739
0.0223854        0.828274         0.73416
0.0223854        0.820608        0.733663
0.0223854        0.825289         0.73357
0.0223406         0.82391        0.730377
0.0223406        0.831901        0.728539
0.0223406        0.823824        0.729827
0.0223406        0.822223        0.727345
0.0223406        0.832384        0.729182
0.0223406         0.81781        0.722003
0.0223406        0.809657        0.718662
0.0223406         0.80119        0.715032
0.0223406        0.793061        0.718173
0.0223406         0.78463        0.723706
0.0222959        0.783545        0.724415
0.0222959        0.785076        0.726683
0.0222959        0.793093        0.729219
0.0222959        0.777529        0.729191
0.0222959        0.775792        0.726968
0.0222959        0.772044        0.723862
0.0222959        0.768045        0.724837
0.0222959        0.766099         0.72024
0.0222959        0.776934        0.719141
0.0222959        0.783879        0.720319
0.0222513        0.790224        0.715901
0.0222513        0.793493         0.71502
0.0222513        0.803882        0.718158
0.0222513        0.794849        0.710011
0.0222513        0.785796        0.708406
0.0222513        0.795849        0.711577
0.0222513        0.796102        0.713004
0.0222513        0.793148        0.710477
0.0222513         0.78948        0.711044
0.0222513        0.782043        0.711301
0.0222068        0.775881        0.711565
0.0222068        0.785101        0.706043
0.0222068        0.795263        0.702835
0.0222068        0.800543         0.70417
0.0222068        0.800238        0.703489
0.0222068        0.806321         0.70702
0.0222068        0.807733        0.706999
0.0222068        0.809722        0.706456
0.0222068        0.818128        0.711463
0.0222068        0.809962        0.710494
0.0221624        0.807641        0.707388
0.0221624         0.80753        0.705282
0.0221624        0.816816        0.703573
0.0221624        0.813997        0.704418
0.0221624        0.812443        0.705408
0.0221624        0.821162         0.71064
0.0221624        0.817656        0.711707
0.0221624        0.806673        0.710252
0.0221624        0.811889        0.708613
0.0221624        0.803932        0.708033
0.0221181         0.80491        0.705329
0.0221181        0.812381        0.706973
0.0221181        0.814369         0.70376
0.0221181        0.811001        0.701556
0.0221181        0.806619        0.699198
0.0221181        0.800619        0.693778
0.0221181        0.798082        0.689011
0.0221181        0.791231        0.687677
0.0221181        0.783809        0.684738
0.0221181        0.776726        0.688206
0.0220739        0.783936        0.690067
0.0220739        0.786307        0.692424
0.0220739        0.783101        0.694666
0.0220739        0.772813        0.694858
0.0220739        0.780475        0.693672
0.0220739        0.790251        0.694536
0.0220739         0.79478        0.695115
0.0220739         0.78842         0.69333
0.0220739         0.78296        0.698844
0.0220739        0.791215        0.697913
0.0220297        0.786934        0.696351
0.0220297        0.790409        0.695548
0.0220297         0.79523        0.697953
0.0220297         0.78508        0.695559
0.0220297        0.778705        0.693784
0.0220297        0.786156        0.693313
0.0220297        0.790235        0.692522
0.0220297        0.789125        0.695885
0.0220297        0.784946        0.697557
0.0220297        0.795516        0.693135
0.0219857        0.787054        0.697677
0.0219857        0.776355        0.692585
0.0219857        0.785156        0.691954
0.0219857        0.789939         0.69157
0.0219857        0.784539        0.691199
0.0219857         0.78355        0.687187
0.0219857        0.783551        0.688056
0.0219857          0.7915        0.687459
0.0219857        0.793776        0.685084
0.0219857        0.801198        0.680665
0.0219417        0.793653        0.677082
0.0219417        0.801485        0.676919
0.0219417        0.801032        0.674957
0.0219417        0.795629        0.678821
0.0219417        0.788666        0.683393
0.0219417        0.787176        0.683138
0.0219417        0.794474        0.687601
0.0219417        0.778973        0.682327
0.0219417        0.778237        0.679281
0.0219417        0.778302        0.674122
0.0218978        0.780054        0.677733
0.0218978        0.773522        0.679144
0.0218978        0.763706        0.676364
0.0218978        0.766972        0.676485
0.0218978        0.769364        0.675933
0.0218978        0.772625        0.672243
0.0218978        0.770789        0.666874
0.0218978        0.766983        0.666393
0.0218978        0.773886        0.666136
0.0218978        0.779086        0.663401
0.021854        0.771601        0.658411
0.021854        0.777068        0.660032
0.021854        0.768341        0.656531
0.021854        0.759813        0.652686
0.021854        0.776471        0.651123
0.021854         0.77285        0.649483
0.021854        0.763676        0.646503
0.021854        0.764349          0.6425
0.021854        0.767201        0.639698
0.021854        0.762862        0.642046
0.0218103        0.762729        0.635523
0.0218103         0.76819        0.630872
0.0218103        0.766531        0.626574
0.0218103        0.759983         0.62915
0.0218103        0.768037        0.632935
0.0218103        0.766401        0.630592
0.0218103         0.76224        0.626736
0.0218103        0.761465        0.626658
0.0218103        0.765414        0.626108
0.0218103        0.760375        0.624998
0.0217667        0.751166        0.620437
0.0217667        0.756693        0.623888
0.0217667        0.746648        0.620565
0.0217667        0.741015        0.625736
0.0217667         0.74266        0.624466
0.0217667        0.749523        0.625136
0.0217667        0.747255        0.622238
0.0217667        0.753244         0.61765
0.0217667        0.742545        0.615317
0.0217667        0.737667        0.617241
0.0217231        0.738777        0.617824
0.0217231        0.731206        0.615961
0.0217231        0.735748         0.61823
0.0217231        0.737724        0.618647
0.0217231        0.744841        0.615504
0.0217231        0.735176        0.616071
0.0217231        0.745227        0.614485
0.0217231        0.753769        0.609852
0.0217231        0.755605        0.609588
0.0217231        0.750942        0.608202
0.0216797        0.742178        0.612129
0.0216797        0.743867        0.616491
0.0216797        0.750453        0.611777
0.0216797        0.745663        0.608941
0.0216797        0.747919        0.608316
0.0216797        0.756915        0.603455
0.0216797        0.746312        0.607128
0.0216797         0.74635        0.611167
0.0216797        0.747312        0.610516
0.0216797        0.736889         0.61508
0.0216363        0.738804        0.614675
0.0216363        0.737944        0.609937
0.0216363        0.743231         0.61204
0.0216363        0.737395        0.613776
0.0216363        0.733624        0.617523
0.0216363        0.740917         0.61768
0.0216363        0.747639        0.621004
0.0216363        0.755991         0.62063
0.0216363        0.747334        0.623175
0.0216363        0.746412        0.620074
0.0215931        0.756927        0.615628
0.0215931        0.746868         0.61624
0.0215931        0.749271        0.616739
0.0215931        0.739207        0.618322
0.0215931         0.74446        0.615525
0.0215931        0.752329        0.619088
0.0215931        0.756572        0.616926
0.0215931        0.748241        0.616693
0.0215931        0.755213        0.617595
0.0215931        0.746166        0.619702
0.0215499        0.745745        0.613322
0.0215499        0.751332        0.617659
0.0215499        0.749602        0.616573
0.0215499         0.74367        0.620994
0.0215499          0.7515         0.61876
0.0215499         0.74589        0.613893
0.0215499        0.750343        0.614402
0.0215499        0.748566        0.616313
0.0215499        0.758818        0.616711
0.0215499        0.761831         0.61733
0.0215068        0.759989        0.612488
0.0215068        0.757499        0.610671
0.0215068        0.749818        0.605867
0.0215068        0.751052        0.608198
0.0215068        0.761369        0.612238
0.0215068        0.753049        0.613639
0.0215068        0.762685        0.617852
0.0215068        0.753444        0.617292
0.0215068        0.760632        0.617591
0.0215068        0.765325        0.621244
0.0214638        0.765572         0.61702
0.0214638        0.765286          0.6205
0.0214638        0.774162        0.624553
0.0214638        0.782333        0.627005
0.0214638         0.77666        0.631945
0.0214638        0.785124        0.634034
0.0214638        0.794508        0.636293
0.0214638        0.801091        0.632099
0.0214638         0.79233        0.634943
0.0214638        0.795978        0.631544
0.0214208        0.792953        0.626675
0.0214208        0.796623        0.628278
0.0214208        0.806918        0.628451
0.0214208        0.807201        0.626539
0.0214208        0.808207        0.626312
0.0214208        0.811811        0.628404
0.0214208        0.820528        0.632513
0.0214208        0.820938        0.632937
0.0214208        0.825809        0.629255
0.0214208        0.822145        0.627863
0.021378        0.813394        0.630972
0.021378        0.818602        0.627181
0.021378        0.828105        0.629432
0.021378        0.826673        0.633447
0.021378        0.836549         0.63658
0.021378         0.84148        0.640641
0.021378        0.829355        0.639468
0.021378         0.82301         0.64221
0.021378        0.815777        0.641478
0.021378        0.822773        0.636593
0.0213352        0.824095        0.637819
0.0213352        0.826091        0.642818
0.0213352        0.825594        0.638347
0.0213352        0.829904        0.633987
0.0213352        0.837622        0.630723
0.0213352        0.832258        0.629721
0.0213352        0.838721         0.63018
0.0213352        0.829832        0.633528
0.0213352        0.831295          0.6379
0.0213352        0.830817        0.638467
0.0212926        0.821578        0.637733
0.0212926        0.812718        0.633514
0.0212926        0.812539        0.630162
0.0212926        0.814143        0.625986
0.0212926         0.80818        0.626471
0.0212926        0.815105        0.629716
0.0212926        0.818989        0.630053
0.0212926        0.822914        0.631717
0.0212926         0.81406        0.626649
0.0212926        0.810071        0.629021
0.02125        0.813521        0.626944
0.02125         0.81713        0.623425
0.02125        0.822007        0.624371
0.02125        0.826181        0.622191
0.02125        0.830714         0.61726
0.02125        0.822892        0.617881
0.02125        0.815955        0.613991
0.02125        0.824252        0.617801
0.02125        0.818918        0.619807
0.02125        0.820363        0.621398
0.0212075        0.815043        0.616251
0.0212075         0.82302        0.616482
0.0212075        0.822279        0.618251
0.0212075        0.813506        0.617083
0.0212075        0.811311        0.617099
0.0212075        0.809593        0.620325
0.0212075        0.804188        0.617381
0.0212075        0.796559        0.615194
0.0212075        0.797309        0.620227
0.0212075        0.787596         0.61633
0.0211651        0.791258          0.6128
0.0211651        0.782243        0.609082
0.0211651        0.792596        0.612329
0.0211651        0.801897        0.613355
0.0211651         0.80319        0.614666
0.0211651        0.799751        0.615828
0.0211651         0.79205         0.61793
0.0211651        0.800443        0.618973
0.0211651        0.803429        0.622516
0.0211651        0.812472        0.619012
0.0211227        0.822846        0.615145
0.0211227        0.833277        0.613176
0.0211227        0.842114        0.615972
0.0211227         0.84737        0.612713
0.0211227        0.851103        0.609189
0.0211227        0.858482        0.611507
0.0211227        0.851784        0.606918
0.0211227        0.848969        0.605857
0.0211227        0.850457        0.607993
0.0211227        0.860951        0.607013
0.0210805        0.863451        0.609144
0.0210805         0.85578        0.613335
0.0210805        0.848075        0.617747
0.0210805        0.847045        0.622051
0.0210805        0.843096        0.623804
0.0210805        0.843137        0.619889
0.0210805        0.852322        0.617862
0.0210805        0.862698        0.621931
0.0210805         0.86392        0.620389
0.0210805        0.868945        0.615312
0.0210383        0.864511        0.616699
0.0210383        0.870085        0.617414
0.0210383        0.879835        0.618391
0.0210383        0.877871        0.623584
0.0210383         0.87041        0.628396
0.0210383        0.873953        0.625936
0.0210383        0.867943        0.628552
0.0210383        0.859046        0.633528
0.0210383        0.858421        0.635789
0.0210383        0.849256        0.640762
0.0209963        0.854036        0.640033
0.0209963        0.854615        0.637609
0.0209963        0.846328        0.642335
0.0209963        0.848814         0.64546
0.0209963        0.840974         0.65056
0.0209963        0.846146        0.650076
0.0209963        0.837625        0.651877
0.0209963        0.843242        0.652929
0.0209963        0.839065         0.65746
0.0209963        0.830458        0.657461
0.0209543        0.827119        0.655535
0.0209543        0.821933        0.655233
0.0209543        0.813262        0.660383
0.0209543        0.807727        0.657582
0.0209543        0.804099        0.654829
0.0209543        0.800845        0.658371
0.0209543        0.809963        0.655365
0.0209543        0.818039        0.656205
0.0209543        0.827337        0.660998
0.0209543        0.818234        0.658841
0.0209124        0.807952        0.661544
0.0209124        0.801941        0.657214
0.0209124        0.800539        0.656362
0.0209124        0.791756        0.655317
0.0209124        0.796607        0.658866
0.0209124        0.804108        0.657025
0.0209124        0.800114        0.652565
0.0209124         0.80137        0.656454
0.0209124         0.81077        0.652736
0.0209124        0.818599        0.652443
0.0208705        0.810012        0.651912
0.0208705         0.80006        0.653334
0.0208705        0.792448        0.657805
0.0208705          0.7979        0.657654
0.0208705        0.807217        0.658089
0.0208705        0.798034        0.661567
0.0208705        0.794869        0.662088
0.0208705        0.805167        0.664303
0.0208705        0.796013        0.663392
0.0208705        0.790474        0.660352
0.0208288        0.787905        0.662068
0.0208288        0.796491        0.655201
0.0208288        0.801518        0.658085
0.0208288        0.794813        0.653049
0.0208288         0.78549        0.657859
0.0208288        0.776729        0.657606
0.0208288         0.77069        0.660798
0.0208288        0.770843        0.659002
0.0208288        0.760696        0.655294
0.0208288        0.762783        0.650523
0.0207871        0.764567        0.648431
0.0207871         0.76704        0.648456
0.0207871        0.757809        0.653285
0.0207871        0.762402        0.651833
0.0207871        0.768753        0.653622
0.0207871        0.761305        0.657878
0.0207871        0.778805        0.652022
0.0207871        0.776511        0.647343
0.0207871        0.771687        0.649773
0.0207871        0.764473        0.653204
0.0207456        0.770371        0.656295
0.0207456          0.7725        0.654146
0.0207456        0.773826        0.649715
0.0207456        0.764559        0.650875
0.0207456        0.772336        0.647657
0.0207456         0.77832        0.650967
0.0207456        0.787201        0.648743
0.0207456         0.79299        0.653809
0.0207456        0.796812        0.649953
0.0207456        0.806074         0.64819
0.0207041        0.810365        0.649956
0.0207041        0.810662        0.652456
0.0207041        0.805086        0.648615
0.0207041        0.800374        0.653435
0.0207041        0.794759        0.657085
0.0207041        0.796222         0.66169
0.0207041        0.801018        0.653002
0.0207041        0.794648         0.65042
0.0207041        0.797976        0.654943
0.0207041        0.790842           0.655
0.0206627        0.798861        0.655347
0.0206627        0.798396        0.659396
0.0206627        0.802209        0.663398
0.0206627        0.802018         0.66812
0.0206627        0.808918        0.667611
0.0206627        0.811139        0.663137
0.0206627        0.816692        0.659359
0.0206627        0.816692        0.664381
0.0206627         0.81358        0.661459
0.0206627        0.810637        0.663443
0.0206213        0.806771        0.667211
0.0206213        0.796663        0.665093
0.0206213        0.805672        0.668988
0.0206213        0.799597         0.66652
0.0206213        0.801276        0.667517
0.0206213        0.794602        0.667269
0.0206213        0.788806        0.671344
0.0206213         0.78805        0.675189
0.0206213        0.797033        0.678049
0.0206213        0.791351        0.681294
0.0205801        0.786796         0.68593
0.0205801        0.798695        0.677862
0.0205801        0.807422        0.673543
0.0205801        0.815054        0.672168
0.0205801        0.817442         0.66799
0.0205801        0.823215        0.663831
0.0205801        0.814071        0.663444
0.0205801        0.810876        0.659281
0.0205801        0.820266        0.660613
0.0205801        0.816816        0.659018
0.0205389        0.806635        0.663876
0.0205389        0.804305        0.661867
0.0205389        0.802177        0.657541
0.0205389        0.802916        0.656695
0.0205389        0.798283        0.659211
0.0205389         0.80667        0.659399
0.0205389        0.806446          0.6567
0.0205389        0.812485        0.654833
0.0205389        0.809185        0.659926
0.0205389        0.811738        0.658947
0.0204979        0.817298        0.661349
0.0204979        0.810389        0.663557
0.0204979        0.814229        0.662467
0.0204979        0.821913         0.66582
0.0204979        0.824743         0.66365
0.0204979        0.823078        0.667137
0.0204979        0.816845        0.669325
0.0204979        0.823132        0.670752
0.0204979        0.826725         0.67584
0.0204979        0.817253        0.666947
0.0204569         0.81948        0.668899
0.0204569        0.827011        0.666416
0.0204569        0.831655        0.669225
0.0204569        0.824208        0.669127
0.0204569        0.827763        0.670035
0.0204569        0.824611        0.669804
0.0204569        0.833137        0.669142
0.0204569        0.831336        0.668469
0.0204569        0.827752        0.663884
0.0204569        0.822766        0.662171
0.0204159        0.813908        0.665628
0.0204159        0.805545        0.666843
0.0204159        0.801713        0.668542
0.0204159        0.797695        0.664599
0.0204159        0.802436        0.668328
0.0204159        0.797767        0.666207
0.0204159        0.795006        0.666917
0.0204159        0.794915        0.670749
0.0204159        0.792969         0.67067
0.0204159        0.790283        0.667239
0.0203751        0.788441        0.662246
0.0203751        0.782018        0.665419
0.0203751        0.791321        0.665392
0.0203751        0.795641        0.662958
0.0203751         0.80579        0.663968
0.0203751        0.799965        0.665526
0.0203751        0.801816        0.661115
0.0203751        0.810769        0.660205
0.0203751        0.819188        0.664897
0.0203751        0.812861        0.666312
0.0203344        0.812487        0.661706
0.0203344        0.822431        0.660413
0.0203344        0.819089        0.661241
0.0203344        0.826657        0.660221
0.0203344        0.834245        0.658991
0.0203344        0.832528        0.663226
0.0203344        0.840098        0.668061
0.0203344        0.838521        0.659801
0.0203344        0.830715        0.659501
0.0203344        0.838308        0.663551
0.0202937        0.838418        0.660147
0.0202937        0.838605        0.662354
0.0202937        0.835692        0.657853
0.0202937        0.837593        0.660371
0.0202937         0.82787        0.659185
0.0202937        0.830785          0.6581
0.0202937        0.827201         0.65828
0.0202937        0.827536        0.660305
0.0202937        0.835959        0.659144
0.0202937         0.82733        0.659576
0.0202531        0.823859        0.655956
0.0202531        0.821169        0.652558
0.0202531         0.81214        0.654385
0.0202531        0.803871        0.653597
0.0202531        0.806216        0.650613
0.0202531         0.81029         0.64836
0.0202531        0.812044        0.644869
0.0202531         0.80473         0.64488
0.0202531        0.813202         0.64268
0.0202531         0.80383        0.645849
0.0202126        0.806108        0.642847
0.0202126          0.8056        0.646114
0.0202126        0.808111        0.645343
0.0202126        0.803774        0.643025
0.0202126        0.813061        0.644431
0.0202126        0.810821        0.644897
0.0202126         0.80103         0.64534
0.0202126        0.797056        0.643978
0.0202126        0.804436        0.648517
0.0202126        0.797948        0.652398
